Weight,Height,BodyTypeID,Preferred Foot,Weak Foot,Body Type
72.1065,155.448,14680,Right,3,Normal
63.9435,179.832,14681,Right,3,Lean
74.8275,182.88,14682,Right,3,Normal
82.9905,195.072,14683,Right,3,Normal
69.839,176.784,14684,Right,4,Normal
82.0835,155.7528,14685,Left,3,Normal
74.8275,182.88,14686,Right,3,Lean
68.025,182.88,14687,Right,3,Lean
68.932,173.736,14688,Right,3,Lean
83.8975,185.928,14689,Right,2,Normal
82.0835,188.976,14690,Right,3,Normal
59.862,176.784,14691,Left,3,Normal
79.816,185.928,14692,Right,3,Lean
79.816,185.928,14693,Right,3,Normal
63.9435,170.688,14694,Right,3,Lean
74.8275,170.688,14695,Left,3,Stocky
67.118,188.976,14696,Right,3,Normal
64.8505,155.448,14697,Left,3,Normal
63.9435,179.832,14698,Right,3,Normal
69.839,173.736,14699,Right,3,Normal
69.839,155.448,14700,Right,2,Lean
64.8505,173.736,14701,Left,3,Lean
74.8275,182.88,14702,Right,2,Lean
81.1765,192.024,14703,Left,2,Lean
74.8275,185.928,14704,Right,2,Lean
68.025,179.832,14705,Left,2,Normal
68.932,155.448,14706,Right,3,Lean
78.002,188.976,14707,Right,3,Normal
81.1765,182.88,14708,Right,2,Normal
79.816,155.7528,14709,Right,3,Lean
64.8505,155.7528,14710,Right,3,Normal
63.9435,170.688,14711,Left,2,Stocky
69.839,182.88,14712,Left,3,Normal
68.932,176.784,14713,Right,3,Normal
69.839,155.7528,14714,Right,3,Normal
79.816,185.928,14715,Right,2,Normal
82.0835,188.976,14716,Right,4,Normal
83.8975,155.448,14717,Right,3,Normal
78.909,192.024,14718,Right,3,Normal
78.002,182.88,14719,Right,3,Normal
77.095,188.976,14720,Left,3,Normal
77.095,182.88,14721,Left,3,Normal
73.9205,185.928,14722,Right,2,Normal
76.188,179.832,14723,Left,3,Normal
82.9905,185.928,14724,Right,3,Normal
82.0835,185.928,14725,Left,2,Normal
82.0835,192.024,14726,Right,3,Normal
76.188,182.88,14727,Right,4,Lean
67.118,170.688,14728,Right,3,Lean
78.909,188.976,14729,Right,5,Lean
88.886,188.976,14730,Right,3,Normal
84.8045,192.024,14731,Left,3,Normal
69.839,155.7528,14732,Right,3,Lean
79.816,185.928,14733,Right,3,Normal
73.9205,155.7528,14734,Right,3,Normal
76.188,185.928,14735,Right,3,Lean
72.1065,155.7528,14736,Right,2,Lean
69.839,179.832,14737,Right,3,Lean
78.002,182.88,14738,Right,3,Normal
77.095,188.976,14739,Right,3,Normal
68.932,179.832,14740,Right,3,Lean
74.8275,155.7528,14741,Right,3,Normal
64.8505,188.976,14742,Right,3,Lean
69.839,176.784,14743,Right,3,Normal
72.1065,155.448,14744,Right,2,Lean
74.8275,155.7528,14745,Right,3,Normal
71.1995,155.448,14746,Left,3,Lean
74.8275,182.88,14747,Right,4,Normal
72.1065,179.832,14748,Right,3,Normal
64.8505,176.784,14749,Left,2,Normal
87.979,188.976,14750,Right,3,Normal
63.9435,173.736,14751,Right,3,Lean
82.0835,185.928,14752,Right,3,Normal
63.9435,155.448,14753,Right,2,Lean
58.048,173.736,14754,Right,3,Lean
67.118,155.448,14755,Right,2,Stocky
69.839,179.832,14756,Right,2,Normal
78.909,182.88,14757,Right,3,Normal
83.8975,195.072,14758,Right,3,Normal
78.002,188.976,14759,Right,3,Lean
81.1765,188.976,14760,Right,3,Lean
79.816,192.024,14761,Left,2,Lean
79.816,188.976,14762,Right,2,Normal
76.188,188.976,14763,Right,3,Lean
69.839,192.024,14764,Right,3,Lean
73.0135,155.7528,14765,Right,3,Normal
71.1995,155.7528,14766,Left,2,Lean
84.8045,192.024,14767,Right,3,Stocky
72.1065,179.832,14768,Right,2,Lean
79.816,192.024,14769,Left,2,Lean
69.839,155.7528,14770,Right,3,Lean
73.0135,155.448,14771,Right,3,Lean
71.1995,155.7528,14772,Right,3,Normal
77.095,185.928,14773,Right,4,Lean
64.8505,176.784,14774,Right,3,Normal
62.1295,167.64,14775,Left,3,Normal
72.1065,155.448,14776,Right,2,Normal
82.9905,185.928,14777,Right,3,Normal
79.816,155.7528,14778,Right,3,Lean
74.8275,185.928,14779,Right,3,Lean
79.816,185.928,14780,Left,3,Normal
74.8275,188.976,14781,Left,3,Lean
78.002,198.12,14782,Right,3,Lean
73.0135,155.448,14783,Right,3,Lean
77.095,195.072,14784,Right,2,Lean
59.862,173.736,14785,Right,3,Normal
74.8275,155.7528,14786,Right,3,Normal
86.165,188.976,14787,Right,3,Lean
68.025,173.736,14788,Left,3,Normal
72.1065,155.448,14789,Right,3,Normal
83.8975,192.024,14790,Left,3,Normal
72.1065,185.928,14791,Right,2,Normal
69.839,155.448,14792,Right,3,Normal
73.9205,155.7528,14793,Right,2,Normal
76.188,185.928,14794,Right,2,Normal
73.9205,155.448,14795,Left,3,Lean
76.188,185.928,14796,Right,2,Lean
74.8275,182.88,14797,Right,3,Lean
68.025,155.448,14798,Left,2,Normal
77.095,182.88,14799,Right,2,Normal
84.8045,188.976,14800,Right,2,Normal
64.8505,179.832,14801,Right,3,Lean
82.0835,185.928,14802,Left,2,Normal
77.095,182.88,14803,Left,2,Normal
64.8505,173.736,14804,Right,3,Lean
74.8275,195.072,14805,Right,3,Lean
73.0135,155.448,14806,Left,3,Lean
68.025,155.7528,14807,Right,4,Normal
81.1765,188.976,14808,Right,3,Normal
77.095,185.928,14809,Left,3,Lean
73.9205,155.7528,14810,Right,3,Lean
78.002,185.928,14811,Right,3,Normal
82.9905,188.976,14812,Right,2,Normal
69.839,155.7528,14813,Right,3,Normal
83.8975,188.976,14814,Right,2,Normal
73.0135,179.832,14815,Left,2,Normal
79.816,192.024,14816,Right,1,Normal
68.025,176.784,14817,Left,3,Lean
79.816,185.928,14818,Right,3,Normal
69.839,155.7528,14819,Right,3,Normal
74.8275,155.7528,14820,Right,3,Lean
76.188,188.976,14821,Right,2,Normal
82.0835,155.7528,14822,Right,3,Normal
59.862,179.832,14823,Right,2,Lean
79.816,188.976,14824,Left,2,Normal
74.8275,155.7528,14825,Right,3,Normal
76.188,188.976,14826,Right,3,Normal
67.118,155.448,14827,Right,3,Lean
73.9205,155.448,14828,Right,4,Normal
72.1065,182.88,14829,Right,3,Lean
64.8505,173.736,14830,Right,3,Lean
76.188,155.7528,14831,Right,3,Lean
76.188,188.976,14832,Right,3,Normal
66.211,155.448,14833,Right,2,Lean
78.002,182.88,14834,Right,3,Normal
77.095,185.928,14835,Right,3,Normal
79.816,155.7528,14836,Right,3,Stocky
68.025,170.688,14837,Right,3,Normal
63.9435,173.736,14838,Right,2,Normal
54.8735,167.64,14839,Right,3,Lean
77.095,182.88,14840,Right,2,Lean
69.839,155.7528,14841,Right,3,Normal
79.816,188.976,14842,Right,2,Normal
81.1765,185.928,14843,Left,2,Normal
72.1065,155.448,14844,Right,3,Normal
72.1065,182.88,14845,Right,2,Lean
76.188,192.024,14846,Right,3,Lean
82.0835,155.7528,14847,Right,2,Normal
82.9905,195.072,14848,Right,1,Lean
93.8745,188.976,14849,Right,3,Normal
82.9905,192.024,14850,Right,1,Lean
86.165,182.88,14851,Right,3,Stocky
74.8275,185.928,14852,Right,3,Normal
64.8505,155.448,14853,Right,3,Lean
87.979,195.072,14854,Right,3,Lean
66.211,155.448,14855,Right,3,Lean
73.0135,182.88,14856,Right,3,Normal
72.1065,182.88,14857,Right,3,Normal
73.9205,182.88,14858,Right,4,Normal
69.839,155.7528,14859,Right,3,Lean
81.1765,185.928,14860,Right,3,Normal
73.0135,182.88,14861,Right,3,Lean
73.0135,155.448,14862,Right,3,Normal
84.8045,155.7528,14863,Right,3,Stocky
74.8275,155.7528,14864,Right,2,Lean
78.002,195.072,14865,Right,4,Lean
78.002,155.448,14866,Right,2,Normal
72.1065,182.88,14867,Right,4,Normal
69.839,155.448,14868,Right,2,Normal
69.839,173.736,14869,Left,2,Normal
89.793,204.216,14870,Right,3,Lean
73.0135,155.7528,14871,Right,4,Normal
73.9205,155.448,14872,Right,4,Lean
81.1765,188.976,14873,Right,2,Stocky
76.188,185.928,14874,Right,3,Lean
73.0135,185.928,14875,Left,3,Lean
87.979,192.024,14876,Right,3,Normal
78.002,182.88,14877,Left,2,Lean
68.932,182.88,14878,Left,3,Lean
78.002,188.976,14879,Right,2,Lean
69.839,192.024,14880,Left,3,Normal
71.1995,155.7528,14881,Right,3,Lean
67.118,182.88,14882,Left,3,Lean
79.816,185.928,14883,Right,1,Normal
60.769,155.7528,14884,Right,3,Lean
72.1065,155.448,14885,Right,3,Lean
76.188,155.7528,14886,Right,3,Normal
74.8275,182.88,14887,Right,2,Lean
76.188,182.88,14888,Left,4,Normal
82.0835,185.928,14889,Right,3,Normal
59.862,176.784,14890,Right,3,Lean
72.1065,176.784,14891,Right,3,Normal
79.816,188.976,14892,Left,3,Lean
77.095,182.88,14893,Right,3,Normal
84.8045,204.216,14894,Right,4,Normal
69.839,182.88,14895,Right,3,Normal
74.8275,182.88,14896,Right,4,Normal
79.816,185.928,14897,Right,3,Lean
77.095,155.7528,14898,Right,3,Normal
88.886,185.928,14899,Right,2,Normal
69.839,179.832,14900,Right,4,Normal
72.1065,155.448,14901,Right,3,Lean
87.979,195.072,14902,Left,2,Normal
72.1065,173.736,14903,Left,3,Normal
78.002,185.928,14904,Right,3,Normal
63.9435,179.832,14905,Right,3,Normal
59.862,155.448,14906,Right,2,Lean
84.8045,188.976,14907,Right,2,Normal
82.9905,195.072,14908,Right,4,Lean
84.8045,188.976,14909,Right,2,Normal
69.839,185.928,14910,Right,3,Lean
72.1065,155.448,14911,Left,2,Lean
77.095,185.928,14912,Right,3,Normal
82.0835,155.448,14913,Right,3,Normal
73.9205,179.832,14914,Right,3,Normal
73.9205,155.448,14915,Left,3,Lean
62.1295,167.64,14916,Left,3,Normal
64.8505,155.448,14917,Right,2,Lean
72.1065,155.448,14918,Left,3,Lean
72.1065,179.832,14919,Right,2,Normal
74.8275,179.832,14920,Right,3,Normal
68.932,173.736,14921,Right,3,Lean
67.118,155.7528,14922,Right,3,Lean
73.0135,155.448,14923,Left,3,Lean
72.1065,155.448,14924,Right,3,Normal
67.118,173.736,14925,Left,3,Stocky
73.0135,182.88,14926,Left,3,Lean
79.816,188.976,14927,Right,2,Normal
59.862,173.736,14928,Right,2,Lean
74.8275,185.928,14929,Right,3,Lean
78.909,185.928,14930,Right,2,Normal
63.9435,179.832,14931,Right,3,Lean
77.095,155.7528,14932,Right,2,Normal
83.8975,185.928,14933,Right,3,Normal
81.1765,185.928,14934,Right,3,Normal
74.8275,155.7528,14935,Left,3,Normal
72.1065,176.784,14936,Right,2,Normal
64.8505,179.832,14937,Right,3,Lean
73.9205,155.448,14938,Right,3,Normal
83.8975,182.88,14939,Right,3,Stocky
68.025,176.784,14940,Right,3,Lean
78.002,188.976,14941,Right,3,Normal
73.0135,182.88,14942,Left,3,Normal
82.0835,192.024,14943,Right,3,Normal
69.839,182.88,14944,Right,2,Lean
73.9205,182.88,14945,Left,3,Lean
69.839,182.88,14946,Right,2,Normal
64.8505,155.448,14947,Right,4,Lean
64.8505,155.7528,14948,Left,3,Normal
62.1295,179.832,14949,Right,3,Lean
73.0135,176.784,14950,Right,3,Normal
66.211,173.736,14951,Right,3,Normal
74.8275,176.784,14952,Right,3,Normal
73.9205,155.448,14953,Right,3,Normal
66.211,173.736,14954,Left,2,Lean
66.211,173.736,14955,Right,3,Normal
78.002,185.928,14956,Right,3,Normal
88.886,192.024,14957,Right,3,Normal
62.1295,173.736,14958,Right,3,Normal
73.0135,182.88,14959,Right,4,Normal
74.8275,155.7528,14960,Right,2,Lean
84.8045,185.928,14961,Right,3,Normal
74.8275,179.832,14962,Right,3,Lean
88.886,188.976,14963,Right,2,Normal
86.165,195.072,14964,Left,2,Normal
74.8275,182.88,14965,Right,3,Lean
69.839,155.7528,14966,Right,3,Normal
66.211,176.784,14967,Right,3,Lean
58.048,173.736,14968,Left,2,Lean
69.839,155.7528,14969,Left,2,Normal
62.1295,167.64,14970,Right,3,Lean
67.118,179.832,14971,Right,3,Lean
77.095,155.7528,14972,Left,4,Normal
73.0135,155.448,14973,Left,2,Lean
69.839,155.448,14974,Left,2,Normal
74.8275,155.448,14975,Right,3,Normal
76.188,155.7528,14976,Right,2,Lean
82.0835,188.976,14977,Right,3,Normal
78.002,195.072,14978,Right,3,Lean
69.839,155.448,14979,Right,3,Lean
64.8505,167.64,14980,Right,3,Lean
82.0835,185.928,14981,Right,2,Lean
78.909,188.976,14982,Right,2,Normal
71.1995,155.7528,14983,Left,2,Normal
73.9205,155.7528,14984,Right,3,Lean
73.0135,155.7528,14985,Right,2,Normal
76.188,185.928,14986,Right,3,Normal
82.0835,182.88,14987,Right,3,Normal
59.862,173.736,14988,Right,3,Lean
81.1765,182.88,14989,Right,3,Stocky
67.118,173.736,14990,Right,2,Normal
64.8505,173.736,14991,Right,3,Normal
79.816,201.168,14992,Right,2,Lean
73.9205,155.448,14993,Right,3,Normal
68.932,173.736,14994,Right,3,Lean
78.002,188.976,14995,Right,3,Normal
83.8975,195.072,14996,Right,2,Normal
69.839,179.832,14997,Right,3,Lean
73.9205,188.976,14998,Left,3,Normal
74.8275,182.88,14999,Right,2,Lean
79.816,185.928,15000,Right,3,Normal
64.8505,182.88,15001,Right,3,Normal
63.9435,176.784,15002,Right,3,Normal
77.095,188.976,15003,Right,2,Lean
64.8505,173.736,15004,Right,3,Normal
87.072,188.976,15005,Right,3,Normal
69.839,155.7528,15006,Right,3,Lean
63.9435,179.832,15007,Right,2,Normal
73.0135,182.88,15008,Left,4,Normal
73.0135,155.7528,15009,Left,3,Normal
69.839,173.736,15010,Left,3,Normal
73.0135,185.928,15011,Right,3,Lean
63.9435,179.832,15012,Left,4,Normal
64.8505,155.7528,15013,Left,5,Lean
74.8275,155.448,15014,Right,3,Stocky
78.909,188.976,15015,Left,3,Lean
79.816,188.976,15016,Right,1,Lean
73.0135,155.448,15017,Left,3,Normal
68.932,155.7528,15018,Right,3,Lean
82.9905,192.024,15019,Left,3,Lean
77.095,188.976,15020,Right,3,Normal
73.9205,182.88,15021,Right,2,Normal
92.9675,192.024,15022,Right,2,Normal
87.979,188.976,15023,Right,3,Normal
73.0135,155.448,15024,Left,4,Lean
76.188,182.88,15025,Left,2,Normal
67.118,155.448,15026,Right,3,Lean
74.8275,155.448,15027,Right,3,Lean
79.816,188.976,15028,Right,3,Lean
69.839,179.832,15029,Right,3,Normal
69.839,179.832,15030,Left,4,Normal
69.839,176.784,15031,Right,3,Normal
73.0135,155.448,15032,Right,3,Normal
78.002,182.88,15033,Right,3,Normal
74.8275,182.88,15034,Right,3,Normal
72.1065,176.784,15035,Left,3,Normal
78.002,188.976,15036,Right,3,Normal
69.839,155.448,15037,Right,3,Normal
74.8275,179.832,15038,Right,3,Lean
74.8275,155.7528,15039,Right,3,Lean
73.9205,155.448,15040,Right,2,Lean
74.8275,185.928,15041,Right,3,Lean
78.002,155.448,15042,Right,3,Normal
73.0135,182.88,15043,Right,4,Normal
68.025,179.832,15044,Right,3,Stocky
69.839,179.832,15045,Right,3,Normal
72.1065,185.928,15046,Right,2,Normal
84.8045,195.072,15047,Left,2,Lean
55.7805,179.832,15048,Right,2,Lean
64.8505,179.832,15049,Right,2,Normal
72.1065,182.88,15050,Right,3,Lean
73.0135,185.928,15051,Right,3,Normal
69.839,179.832,15052,Left,2,Lean
68.025,176.784,15053,Right,3,Normal
73.9205,179.832,15054,Right,3,Normal
77.095,155.7528,15055,Right,4,Lean
73.0135,182.88,15056,Right,3,Lean
66.211,179.832,15057,Right,3,Lean
74.8275,155.448,15058,Right,3,Normal
78.002,182.88,15059,Right,3,Lean
76.188,182.88,15060,Right,2,Stocky
82.9905,179.832,15061,Right,3,Normal
74.8275,179.832,15062,Right,3,Normal
68.025,155.448,15063,Right,3,Lean
73.9205,179.832,15064,Right,3,Lean
64.8505,179.832,15065,Right,3,Lean
73.0135,155.448,15066,Left,2,Lean
82.0835,155.448,15067,Left,3,Stocky
74.8275,155.448,15068,Right,2,Lean
74.8275,182.88,15069,Right,3,Lean
79.816,155.7528,15070,Left,4,Normal
84.8045,192.024,15071,Right,3,Normal
79.816,185.928,15072,Right,3,Normal
79.816,188.976,15073,Right,2,Stocky
82.9905,198.12,15074,Right,3,Lean
68.025,179.832,15075,Right,3,Lean
72.1065,188.976,15076,Right,3,Lean
78.002,188.976,15077,Right,1,Normal
69.839,155.448,15078,Left,4,Lean
60.769,155.448,15079,Right,3,Lean
66.211,173.736,15080,Right,2,Lean
78.002,182.88,15081,Right,2,Normal
77.095,155.448,15082,Left,3,Normal
69.839,179.832,15083,Left,3,Normal
74.8275,155.448,15084,Right,3,Normal
78.002,182.88,15085,Left,2,Lean
72.1065,179.832,15086,Right,3,Normal
68.932,155.448,15087,Right,3,Lean
64.8505,173.736,15088,Right,3,Normal
64.8505,176.784,15089,Right,3,Lean
81.1765,195.072,15090,Right,2,Lean
71.1995,179.832,15091,Right,2,Lean
68.932,155.448,15092,Right,3,Normal
69.839,179.832,15093,Left,2,Normal
59.862,176.784,15094,Left,3,Lean
74.8275,182.88,15095,Right,2,Lean
69.839,179.832,15096,Right,3,Normal
69.839,155.7528,15097,Right,2,Normal
79.816,198.12,15098,Right,3,Lean
78.002,188.976,15099,Right,2,Normal
79.816,195.072,15100,Right,3,Normal
72.1065,155.448,15101,Right,3,Lean
78.002,182.88,15102,Right,3,Lean
73.9205,182.88,15103,Right,2,Normal
76.188,185.928,15104,Right,3,Normal
72.1065,155.7528,15105,Right,3,Normal
69.839,155.448,15106,Right,2,Lean
76.188,155.7528,15107,Left,2,Stocky
74.8275,155.7528,15108,Right,3,Normal
73.0135,182.88,15109,Right,2,Lean
73.9205,155.7528,15110,Left,2,Normal
76.188,179.832,15111,Right,3,Lean
63.0365,173.736,15112,Right,4,Lean
76.188,155.448,15113,Left,3,Stocky
74.8275,188.976,15114,Left,3,Normal
82.9905,185.928,15115,Right,2,Lean
66.211,170.688,15116,Right,2,Normal
74.8275,155.7528,15117,Right,3,Normal
68.932,179.832,15118,Right,2,Lean
74.8275,155.7528,15119,Right,4,Normal
79.816,188.976,15120,Right,3,Normal
73.9205,155.448,15121,Right,2,Normal
91.1535,192.024,15122,Right,3,Normal
74.8275,182.88,15123,Right,3,Lean
82.0835,195.072,15124,Right,2,Lean
73.0135,182.88,15125,Right,2,Normal
76.188,185.928,15126,Right,3,Lean
76.188,185.928,15127,Left,3,Normal
79.816,185.928,15128,Right,3,Normal
73.9205,155.448,15129,Left,3,Normal
74.8275,155.7528,15130,Right,3,Normal
84.8045,182.88,15131,Right,3,Normal
73.0135,155.448,15132,Right,5,Lean
88.886,188.976,15133,Right,3,Stocky
76.188,155.448,15134,Right,2,Lean
74.8275,155.7528,15135,Right,3,Lean
82.9905,182.88,15136,Left,3,Lean
69.839,179.832,15137,Right,3,Normal
74.8275,155.7528,15138,Left,3,Lean
79.816,182.88,15139,Left,3,Normal
74.8275,185.928,15140,Right,2,Lean
68.025,179.832,15141,Right,3,Lean
74.8275,182.88,15142,Left,4,Normal
69.839,155.448,15143,Left,3,Lean
76.188,155.448,15144,Right,3,Stocky
78.002,155.7528,15145,Right,2,Normal
78.909,192.024,15146,Right,3,Lean
64.8505,155.448,15147,Right,3,Lean
64.8505,173.736,15148,Right,2,Lean
78.002,188.976,15149,Right,3,Lean
78.002,185.928,15150,Right,2,Lean
69.839,179.832,15151,Right,3,Lean
59.862,170.688,15152,Right,3,Lean
74.8275,185.928,15153,Right,2,Lean
73.0135,155.448,15154,Left,3,Normal
77.095,155.448,15155,Right,2,Lean
71.1995,155.448,15156,Left,3,Lean
74.8275,195.072,15157,Right,3,Lean
81.1765,185.928,15158,Right,3,Normal
68.025,173.736,15159,Right,2,Normal
74.8275,182.88,15160,Right,2,Normal
79.816,188.976,15161,Right,4,Normal
76.188,155.7528,15162,Left,4,Normal
84.8045,198.12,15163,Right,3,Lean
81.1765,185.928,15164,Right,3,Normal
77.095,192.024,15165,Right,2,Normal
74.8275,185.928,15166,Right,3,Normal
69.839,155.448,15167,Left,3,Lean
69.839,182.88,15168,Left,3,Lean
76.188,182.88,15169,Right,2,Lean
63.9435,176.784,15170,Right,2,Lean
74.8275,182.88,15171,Right,2,Lean
81.1765,182.88,15172,Right,3,Normal
83.8975,182.88,15173,Right,2,Normal
72.1065,182.88,15174,Right,3,Lean
88.886,195.072,15175,Right,3,Normal
68.932,155.7528,15176,Left,2,Lean
74.8275,182.88,15177,Right,3,Lean
72.1065,179.832,15178,Right,3,Normal
106.119,195.072,15179,Right,2,Stocky
84.8045,195.072,15180,Right,2,Normal
55.7805,170.688,15181,Right,3,Normal
72.1065,176.784,15182,Right,3,Normal
76.188,182.88,15183,Right,3,Normal
78.002,155.448,15184,Left,2,Normal
76.188,155.7528,15185,Right,3,Normal
74.8275,182.88,15186,Right,3,Normal
69.839,173.736,15187,Right,3,Normal
68.932,173.736,15188,Right,3,Normal
73.0135,155.7528,15189,Right,3,Normal
62.1295,176.784,15190,Left,4,Normal
69.839,155.448,15191,Right,3,Lean
74.8275,188.976,15192,Right,3,Normal
69.839,179.832,15193,Right,2,Normal
64.8505,155.448,15194,Right,4,Lean
64.8505,155.448,15195,Right,3,Normal
74.8275,155.7528,15196,Right,3,Normal
74.8275,176.784,15197,Right,3,Stocky
73.9205,182.88,15198,Right,4,Normal
69.839,179.832,15199,Right,3,Normal
86.165,185.928,15200,Left,3,Lean
69.839,155.7528,15201,Right,3,Normal
82.0835,192.024,15202,Right,3,Normal
74.8275,188.976,15203,Left,3,Lean
74.8275,182.88,15204,Right,3,Lean
68.932,179.832,15205,Right,3,Normal
62.1295,182.88,15206,Right,3,Lean
71.1995,155.448,15207,Right,2,Lean
79.816,155.7528,15208,Right,3,Normal
82.0835,188.976,15209,Right,3,Lean
63.0365,173.736,15210,Left,3,Lean
68.025,179.832,15211,Right,3,Normal
81.1765,185.928,15212,Right,3,Normal
68.025,179.832,15213,Right,3,Normal
73.9205,182.88,15214,Right,3,Normal
73.0135,182.88,15215,Right,4,Lean
66.211,173.736,15216,Right,2,Normal
66.211,155.448,15217,Right,2,Lean
78.002,182.88,15218,Left,3,Stocky
69.839,155.7528,15219,Right,3,Lean
76.188,185.928,15220,Right,3,Normal
76.188,155.7528,15221,Right,3,Lean
69.839,182.88,15222,Right,2,Lean
91.1535,198.12,15223,Right,2,Normal
74.8275,155.7528,15224,Right,3,Lean
83.8975,198.12,15225,Right,3,Lean
63.0365,173.736,15226,Left,3,Lean
82.9905,192.024,15227,Right,3,Lean
63.0365,173.736,15228,Left,3,Lean
82.9905,198.12,15229,Right,2,Normal
78.002,155.7528,15230,Right,3,Normal
74.8275,155.448,15231,Right,3,Lean
87.072,192.024,15232,Left,2,Normal
64.8505,173.736,15233,Right,3,Normal
74.8275,155.448,15234,Right,3,Lean
68.932,179.832,15235,Left,3,Normal
72.1065,179.832,15236,Right,3,Normal
79.816,185.928,15237,Right,3,Normal
76.188,155.7528,15238,Right,3,Normal
73.0135,182.88,15239,Right,2,Lean
87.979,198.12,15240,Right,3,Lean
73.0135,185.928,15241,Left,3,Stocky
59.862,179.832,15242,Right,3,Lean
87.979,198.12,15243,Right,3,Normal
77.095,182.88,15244,Right,5,Lean
58.955,179.832,15245,Right,4,Lean
79.816,188.976,15246,Right,2,Normal
71.1995,155.448,15247,Left,3,Lean
69.839,155.7528,15248,Left,3,Lean
77.095,155.7528,15249,Left,3,Normal
71.1995,179.832,15250,Right,2,Lean
66.211,155.448,15251,Left,2,Lean
78.002,185.928,15252,Right,4,Normal
73.0135,155.7528,15253,Right,2,Lean
83.8975,192.024,15254,Right,2,Lean
69.839,173.736,15255,Right,3,Normal
73.9205,155.448,15256,Right,3,Normal
78.002,185.928,15257,Left,3,Normal
68.932,176.784,15258,Left,3,Normal
73.0135,155.7528,15259,Left,3,Normal
68.025,176.784,15260,Left,3,Normal
79.816,188.976,15261,Right,3,Normal
62.1295,155.448,15262,Right,3,Normal
79.816,192.024,15263,Left,2,Lean
78.002,155.448,15264,Right,3,Normal
82.0835,173.736,15265,Right,3,Normal
72.1065,188.976,15266,Right,3,Normal
73.0135,182.88,15267,Right,3,Lean
73.0135,155.7528,15268,Right,3,Normal
101.1305,201.168,15269,Right,3,Normal
64.8505,176.784,15270,Right,3,Lean
82.0835,195.072,15271,Left,3,Stocky
68.025,176.784,15272,Right,3,Normal
64.8505,155.448,15273,Right,2,Lean
73.9205,155.7528,15274,Left,4,Lean
79.816,185.928,15275,Right,3,Normal
69.839,170.688,15276,Right,3,Normal
79.816,192.024,15277,Right,4,Normal
78.002,185.928,15278,Left,3,Normal
66.211,167.64,15279,Left,3,Lean
87.072,192.024,15280,Right,3,Normal
73.0135,182.88,15281,Right,2,Lean
69.839,176.784,15282,Left,3,Lean
73.0135,179.832,15283,Right,3,Lean
74.8275,182.88,15284,Right,2,Normal
77.095,188.976,15285,Left,3,Normal
74.8275,179.832,15286,Right,3,Stocky
81.1765,185.928,15287,Right,3,Normal
68.025,182.88,15288,Right,3,Lean
58.955,173.736,15289,Right,3,Normal
79.816,182.88,15290,Right,3,Normal
77.095,188.976,15291,Right,3,Lean
78.909,155.7528,15292,Left,3,Normal
78.002,188.976,15293,Right,4,Normal
84.8045,198.12,15294,Right,1,Normal
79.816,188.976,15295,Right,3,Normal
74.8275,182.88,15296,Left,3,Stocky
88.886,192.024,15297,Left,2,Stocky
63.9435,164.592,15298,Right,3,Normal
74.8275,185.928,15299,Right,3,Normal
59.862,155.7528,15300,Left,3,Lean
74.8275,155.7528,15301,Right,3,Stocky
63.9435,185.928,15302,Right,3,Lean
74.8275,182.88,15303,Right,3,Lean
67.118,176.784,15304,Right,3,Normal
66.211,176.784,15305,Right,3,Lean
69.839,179.832,15306,Right,3,Lean
69.839,155.448,15307,Right,4,Normal
59.862,173.736,15308,Left,2,Lean
78.002,182.88,15309,Right,3,Normal
82.9905,182.88,15310,Right,2,Stocky
64.8505,173.736,15311,Right,3,Stocky
79.816,155.448,15312,Right,3,Normal
69.839,179.832,15313,Right,4,Lean
78.002,182.88,15314,Right,2,Normal
91.1535,192.024,15315,Right,2,Normal
73.9205,155.7528,15316,Right,3,Normal
72.1065,155.448,15317,Right,5,Normal
73.9205,182.88,15318,Right,3,Normal
74.8275,170.688,15319,Right,3,Stocky
68.025,182.88,15320,Left,3,Normal
69.839,176.784,15321,Right,3,Lean
64.8505,179.832,15322,Left,3,Lean
64.8505,155.448,15323,Right,3,Normal
73.9205,185.928,15324,Right,3,Lean
77.095,155.7528,15325,Right,3,Normal
83.8975,198.12,15326,Right,3,Lean
64.8505,173.736,15327,Right,4,Lean
69.839,182.88,15328,Right,3,Normal
79.816,188.976,15329,Right,3,Lean
77.095,182.88,15330,Left,3,Lean
73.0135,155.7528,15331,Right,2,Lean
89.793,192.024,15332,Right,3,Normal
79.816,185.928,15333,Right,2,Normal
74.8275,155.7528,15334,Right,3,Normal
71.1995,179.832,15335,Left,2,Normal
69.839,179.832,15336,Right,3,Normal
73.0135,185.928,15337,Right,2,Lean
73.9205,155.7528,15338,Right,3,Lean
69.839,155.448,15339,Right,2,Lean
74.8275,155.7528,15340,Left,3,Normal
74.8275,195.072,15341,Left,2,Lean
77.095,185.928,15342,Right,3,Lean
54.8735,167.64,15343,Right,3,Normal
79.816,185.928,15344,Left,2,Normal
67.118,179.832,15345,Right,3,Lean
60.769,170.688,15346,Right,3,Normal
78.002,155.448,15347,Right,3,Normal
79.816,179.832,15348,Right,3,Lean
55.7805,170.688,15349,Right,3,Lean
68.932,173.736,15350,Left,3,Normal
69.839,155.448,15351,Right,4,Normal
74.8275,195.072,15352,Right,3,Lean
87.072,201.168,15353,Right,3,Lean
